match_id,attack_mean,defense_mean,magic_mean,difficulty_mean,primary_role_Assassin_sum,primary_role_Fighter_sum,primary_role_Mage_sum,primary_role_Marksman_sum,primary_role_Support_sum,primary_role_Tank_sum,win
NA1_5220247584,4.8,4.4,5.8,4.0,0,2,1,1,1,0,False
NA1_5220247691,6.0,5.2,4.8,5.4,0,1,1,1,1,1,True
NA1_5220247691,5.8,3.0,5.8,7.0,0,0,2,2,0,1,False
NA1_5220248329,5.0,3.4,6.4,4.6,1,0,1,2,1,0,False
NA1_5220248329,4.2,4.4,6.6,5.8,0,1,2,1,0,1,True
NA1_5220248532,6.6,3.8,6.0,6.0,0,2,1,2,0,0,True
NA1_5220248532,7.8,4.4,3.6,6.6,0,0,0,2,2,1,False
NA1_5220248851,5.4,5.6,4.8,4.4,0,2,1,1,0,1,True
NA1_5220248851,3.6,4.2,6.8,5.0,0,1,3,0,0,1,False
NA1_5220249149,6.4,5.0,5.8,5.2,0,2,1,1,0,1,False
NA1_5220249149,5.4,2.6,6.2,7.6,0,2,2,1,0,0,True
NA1_5220249161,5.2,4.4,6.2,5.8,0,0,1,2,1,1,False
NA1_5220249161,6.2,4.8,5.0,5.0,0,2,2,1,0,0,True
NA1_5220249820,5.0,4.8,4.2,4.4,0,1,2,0,0,2,False
NA1_5220249820,3.0,4.8,7.4,5.2,0,0,3,1,0,1,True
NA1_5220250230,7.6,4.2,4.4,5.6,0,1,0,3,0,1,False
NA1_5220250230,7.2,5.6,3.0,5.4,0,0,0,3,0,2,True
NA1_5220250545,6.6,5.4,3.4,5.4,0,2,0,3,0,0,False
NA1_5220250545,6.0,4.0,5.4,5.2,0,3,0,1,1,0,True
NA1_5220251185,4.8,2.8,5.6,7.0,2,0,1,2,0,0,False
NA1_5220251185,5.0,3.8,5.6,6.4,0,2,1,0,2,0,True
NA1_5220251267,4.4,5.6,5.6,6.2,1,2,0,1,0,1,False
NA1_5220251267,5.8,5.2,5.4,7.2,1,1,1,0,1,1,True
NA1_5220253182,5.2,4.6,5.8,5.0,0,2,2,0,1,0,False
NA1_5220253182,4.6,6.0,5.2,5.2,0,1,1,1,0,2,True
NA1_5220253499,5.4,2.4,5.6,5.8,1,0,0,3,1,0,False
NA1_5220253499,6.0,5.2,4.0,5.6,0,0,1,3,0,1,True
NA1_5220253556,4.2,5.0,6.4,5.6,0,0,1,1,1,2,True
NA1_5220253556,5.2,4.2,5.2,6.4,0,2,2,1,0,0,False
NA1_5220253585,3.8,3.8,6.0,5.8,0,0,2,2,0,1,True
NA1_5220253585,6.4,4.4,4.8,4.8,1,2,1,1,0,0,False
NA1_5220253952,5.2,5.2,5.6,6.0,1,1,1,1,0,1,False
NA1_5220253952,6.6,4.0,5.6,6.0,3,0,1,0,1,0,True
NA1_5220254069,5.8,4.6,5.8,5.4,1,2,1,0,0,1,True
NA1_5220254069,5.2,3.8,6.4,6.0,0,1,1,1,1,1,False
NA1_5220254635,5.8,4.4,6.2,3.8,0,1,2,1,0,1,True
NA1_5220254635,3.0,4.6,7.8,5.6,0,1,3,0,0,1,False
NA1_5220254708,5.6,2.6,3.2,3.0,1,1,1,1,1,0,True
NA1_5220254708,5.8,3.2,5.8,4.4,0,2,1,1,1,0,False
NA1_5220255327,5.8,4.0,4.8,5.6,1,0,1,2,1,0,True
NA1_5220255327,4.4,5.0,6.4,5.0,1,1,1,1,0,1,False
NA1_5220256247,4.4,2.8,4.8,4.6,2,1,0,1,1,0,True
NA1_5220256247,8.2,4.4,3.2,6.6,0,3,0,2,0,0,False
NA1_5220256315,4.2,4.0,6.4,6.2,0,1,2,2,0,0,False
NA1_5220256315,6.6,4.8,5.8,5.2,0,2,1,1,0,1,True
NA1_5220256357,6.0,3.6,6.0,7.2,0,1,2,1,0,1,False
NA1_5220256357,7.4,4.0,4.4,6.2,1,1,0,3,0,0,True
NA1_5220256963,5.4,5.4,5.0,3.4,1,0,1,1,1,1,True
NA1_5220256963,4.8,6.0,4.4,5.0,0,1,1,1,0,2,False
NA1_5220257221,6.8,3.0,2.4,4.0,1,1,0,3,0,0,False
NA1_5220257221,5.6,5.8,5.4,4.0,1,0,1,1,0,2,True
NA1_5220257495,3.4,5.0,7.4,5.6,0,0,2,0,1,2,True
NA1_5220257495,4.8,6.0,5.6,5.4,1,1,1,1,0,1,False
NA1_5220257654,5.6,3.8,6.0,5.2,0,1,2,1,1,0,True
NA1_5220257654,5.6,4.6,5.6,6.6,0,1,1,2,0,1,False
NA1_5220257760,4.2,4.2,5.8,8.2,0,1,3,0,1,0,False
NA1_5220257760,4.6,4.0,5.8,4.6,0,2,3,0,0,0,True
NA1_5220258256,6.0,5.6,6.0,4.8,0,1,1,2,0,1,True
NA1_5220258256,5.2,5.4,5.2,5.4,1,0,0,1,1,2,False
NA1_5220258674,4.8,5.2,6.4,5.0,0,1,1,1,1,1,True
NA1_5220258674,4.6,4.0,7.4,5.0,1,1,1,0,1,1,False
NA1_5220260030,5.4,2.6,5.8,5.0,1,1,1,2,0,0,True
NA1_5220260030,4.6,4.6,5.6,4.4,0,1,2,1,0,1,False
NA1_5220260200,3.8,4.0,7.4,6.4,2,1,1,0,1,0,True
NA1_5220260200,5.6,3.8,7.0,6.4,1,1,3,0,0,0,False
NA1_5220260324,4.0,4.2,7.0,5.6,0,0,3,1,0,1,False
NA1_5220260324,3.8,4.0,4.6,4.0,0,2,2,1,0,0,True
NA1_5220260984,5.6,4.2,6.6,6.2,2,1,1,1,0,0,False
NA1_5220260984,5.0,5.2,5.6,7.2,1,2,1,1,0,0,True
NA1_5220261720,5.2,3.4,5.6,4.8,0,1,2,1,1,0,True
NA1_5220261720,4.2,2.4,2.0,3.0,0,1,2,1,1,0,False
NA1_5220261774,8.2,3.4,3.0,6.8,3,0,0,1,1,0,True
NA1_5220261774,3.4,4.8,4.6,4.0,0,0,2,1,0,2,False
NA1_5220261806,5.6,4.6,5.6,6.0,1,0,0,2,1,1,False
NA1_5220261806,6.2,4.2,5.2,6.0,0,1,0,1,2,1,True
NA1_5220262254,5.8,2.4,6.2,6.8,0,1,3,1,0,0,True
NA1_5220262254,4.4,5.0,6.2,5.8,0,2,2,0,1,0,False
NA1_5220262265,7.0,6.0,3.2,3.8,1,1,0,1,0,2,False
NA1_5220262396,6.6,5.4,4.6,5.2,0,2,0,2,0,1,True
NA1_5220262396,3.8,4.2,7.0,5.2,0,0,3,1,0,1,False
NA1_5220263535,6.2,3.6,6.4,5.8,1,0,1,2,0,1,True
NA1_5220263535,3.6,4.6,7.0,4.6,0,0,2,1,1,1,False
NA1_5220263646,6.6,3.2,5.2,4.8,0,1,2,1,1,0,False
NA1_5220263646,5.8,4.4,4.6,5.4,0,2,1,1,1,0,True
NA1_5220264106,6.4,4.6,3.6,5.4,1,2,1,1,0,0,True
NA1_5220264106,5.6,4.0,5.8,5.6,0,0,1,3,0,1,False
NA1_5220264120,5.8,5.6,4.6,6.0,0,0,0,1,1,3,False
NA1_5220264120,7.4,3.2,4.4,6.6,2,1,0,2,0,0,True
NA1_5220264175,6.8,4.6,4.6,5.2,1,1,0,2,0,1,True
NA1_5220264175,3.6,4.8,7.0,5.8,0,0,2,1,1,1,False
NA1_5220265109,6.0,5.6,4.8,5.6,0,2,2,1,0,0,True
NA1_5220265109,6.0,3.6,4.2,5.0,0,1,2,1,1,0,False
NA1_5220265261,6.4,3.4,3.8,5.6,0,1,1,3,0,0,True
NA1_5220265261,5.0,4.0,6.2,6.4,1,0,0,1,2,1,False
NA1_5220265620,6.6,3.0,3.4,6.8,1,0,0,2,2,0,False
NA1_5220265620,6.6,4.4,4.4,5.0,0,2,2,1,0,0,True
NA1_5220265675,5.2,3.2,6.2,6.8,0,1,2,2,0,0,True
NA1_5220265675,4.2,5.8,7.2,5.2,0,1,3,0,0,1,False
NA1_5220267003,5.6,5.8,5.0,5.8,0,1,1,2,0,1,True
NA1_5220267003,5.4,3.4,5.0,6.8,2,1,1,1,0,0,False
NA1_5220267128,5.0,3.8,6.2,5.6,0,0,3,2,0,0,False
NA1_5220267128,4.6,3.2,7.4,6.2,0,1,3,1,0,0,True
NA1_5220267944,6.2,3.2,5.4,5.0,1,0,2,2,0,0,False
NA1_5220267944,7.4,4.0,4.4,4.4,0,3,1,1,0,0,True
NA1_5220268617,3.4,4.2,7.8,5.0,0,0,3,1,0,1,True
NA1_5220268617,5.8,5.0,5.0,5.0,0,2,1,1,0,1,False
NA1_5220268702,4.4,4.2,6.6,5.4,0,0,3,1,1,0,False
NA1_5220268702,6.0,4.6,5.8,4.0,0,1,1,2,0,1,True
NA1_5220269704,5.2,4.2,6.6,6.6,1,0,3,0,1,0,True
NA1_5220270247,5.4,4.8,5.6,4.8,0,2,2,1,0,0,False
NA1_5220270247,6.4,3.6,5.4,7.6,2,0,1,0,1,1,True
NA1_5220270370,5.0,3.4,5.6,7.0,0,1,2,1,0,1,True
NA1_5220270555,4.2,4.6,7.0,5.0,1,0,1,1,1,1,False
NA1_5220270555,6.0,4.2,5.2,5.6,0,1,1,2,0,1,True
NA1_5220270575,5.6,2.8,4.0,5.0,1,1,1,1,1,0,False
NA1_5220270575,5.4,5.4,4.6,5.8,0,1,0,1,1,2,True
NA1_5220270730,4.6,4.8,6.2,4.6,0,2,2,1,0,0,False
NA1_5220270730,3.4,3.4,4.0,6.4,1,1,1,0,2,0,True
NA1_5220270944,6.0,5.6,3.6,6.0,0,1,0,1,0,3,False
NA1_5220270944,5.6,3.2,3.0,4.6,0,1,1,2,0,1,True
NA1_5220271099,7.4,3.8,3.6,4.2,1,1,1,2,0,0,False
NA1_5220271099,5.2,4.4,5.6,4.6,1,1,1,1,0,1,True
NA1_5220271258,5.2,2.8,6.8,6.4,2,0,2,0,1,0,False
NA1_5220271258,5.0,4.0,7.0,6.2,0,2,1,1,1,0,True
NA1_5220271445,4.0,6.4,6.0,4.6,0,0,2,1,0,2,False
NA1_5220271445,5.0,4.4,7.2,5.8,0,0,2,1,0,2,True
NA1_5220271485,5.6,5.4,4.6,3.8,0,0,1,2,0,2,True
NA1_5220271485,6.2,4.0,4.6,5.8,0,1,1,2,0,1,False
NA1_5220271653,4.8,5.0,6.0,6.2,0,1,3,0,1,0,True
NA1_5220271653,6.2,3.6,5.2,5.6,0,0,2,3,0,0,False
NA1_5220272033,6.6,4.0,4.4,5.2,0,1,1,2,1,0,True
NA1_5220273028,4.6,5.0,6.4,4.8,1,1,1,0,1,1,True
NA1_5220273028,7.4,3.8,4.6,5.8,0,0,1,3,1,0,False
NA1_5220273332,3.6,4.4,8.0,6.0,0,0,2,1,1,1,False
NA1_5220273332,5.8,3.4,7.0,6.2,1,0,1,2,1,0,True
NA1_5220273401,4.4,3.6,4.8,5.2,0,0,2,2,0,1,False
NA1_5220273401,5.0,5.0,6.0,7.2,1,1,2,1,0,0,True
NA1_5220273744,5.8,4.2,5.0,7.0,1,1,2,0,0,1,True
NA1_5220273744,3.8,5.6,6.8,5.0,1,0,0,0,2,2,False
NA1_5220274096,6.4,5.0,4.8,4.6,0,2,0,1,1,1,False
NA1_5220274096,6.6,3.2,6.0,6.2,0,2,2,1,0,0,True
NA1_5220274935,5.6,3.4,4.6,6.4,0,1,1,2,1,0,True
NA1_5220274935,4.2,4.0,4.8,5.4,2,0,0,1,1,1,False
NA1_5220275156,4.8,4.0,4.6,4.6,0,1,2,2,0,0,False
NA1_5220275156,5.6,5.0,4.4,6.2,0,1,2,1,0,1,True
NA1_5220275326,5.6,5.0,5.4,5.4,0,2,2,0,0,1,True
NA1_5220275326,6.6,3.6,4.6,4.8,3,0,1,1,0,0,False
NA1_5220275919,4.8,6.8,5.6,4.8,0,1,1,1,0,2,True
NA1_5220275919,5.4,3.8,6.2,6.6,0,2,1,1,1,0,False
NA1_5220276207,5.8,5.0,4.6,4.4,0,2,1,1,0,1,True
NA1_5220276207,5.2,4.8,6.6,5.8,0,2,1,1,0,1,False
NA1_5220276342,3.6,5.4,4.8,4.6,0,0,1,1,1,2,False
NA1_5220276418,5.4,4.2,6.2,5.2,1,1,2,1,0,0,False
NA1_5220276418,6.0,4.4,5.0,5.2,1,0,0,2,1,1,True
NA1_5220276796,5.4,3.6,6.4,6.0,1,1,0,2,1,0,True
NA1_5220276796,6.2,4.6,5.2,6.0,1,1,2,1,0,0,False
NA1_5220276833,5.6,4.6,5.6,6.4,0,2,1,1,0,1,True
NA1_5220276833,5.6,4.8,5.8,7.0,1,1,1,2,0,0,False
NA1_5220277522,5.2,2.4,7.8,7.0,1,0,3,1,0,0,True
NA1_5220277849,2.6,5.4,5.4,3.6,0,0,2,0,0,3,True
NA1_5220277849,6.0,5.2,4.6,5.2,0,1,1,1,1,1,False
NA1_5220278082,6.8,3.8,4.8,5.2,0,0,2,3,0,0,True
NA1_5220278082,7.0,3.8,4.8,5.8,1,2,1,1,0,0,False
NA1_5220279599,5.2,4.6,4.6,4.0,0,1,2,1,0,1,True
NA1_5220279599,4.6,5.0,6.4,4.4,0,1,1,1,0,2,False
NA1_5220280836,5.0,3.8,7.2,6.6,0,0,2,2,0,1,True
NA1_5220280836,5.4,5.4,5.2,5.0,1,2,0,0,1,1,False
NA1_5220282202,6.2,3.6,5.6,5.6,0,1,1,1,2,0,True
NA1_5220282202,5.6,5.6,5.2,5.4,0,0,0,2,1,2,False
NA1_5220282911,5.2,4.0,6.0,5.0,0,1,1,1,1,1,True
NA1_5220282911,4.2,2.2,5.0,4.2,1,2,1,1,0,0,False
NA1_5220283243,5.6,5.2,4.6,3.8,0,1,1,2,0,1,True
NA1_5220283243,5.6,5.0,6.4,5.6,0,2,1,0,1,1,False
NA1_5220284482,6.6,2.6,5.0,6.6,0,2,2,1,0,0,False
NA1_5220284482,6.2,5.2,4.8,6.0,0,1,0,2,1,1,True
NA1_5220284547,6.6,3.2,4.2,6.2,1,0,1,2,1,0,True
NA1_5220284547,4.6,4.2,6.6,5.6,0,0,1,1,2,1,False
NA1_5220284792,7.8,3.2,3.2,6.0,0,2,1,2,0,0,True
NA1_5220284792,6.6,3.4,5.0,5.8,0,2,2,1,0,0,False
NA1_5220285066,4.6,3.2,6.2,7.6,2,1,1,0,1,0,True
NA1_5220285066,7.0,2.6,5.4,5.6,0,1,1,2,1,0,False
NA1_5220285287,4.6,4.0,6.4,6.4,0,1,2,0,2,0,False
NA1_5220285287,6.0,6.0,4.2,4.4,0,0,0,3,0,2,True
NA1_5220285538,5.6,4.4,5.4,7.0,1,2,1,1,0,0,True
NA1_5220285538,5.2,4.4,6.4,6.6,0,2,1,1,0,1,False
NA1_5220285601,7.0,4.0,5.0,4.4,1,0,1,3,0,0,False
NA1_5220285601,4.2,4.4,7.8,6.4,0,2,3,0,0,0,True
NA1_5220285673,4.0,6.2,6.0,4.2,0,1,1,0,1,2,False
NA1_5220285673,5.2,5.2,6.4,5.6,0,0,1,1,1,2,True
NA1_5220285839,6.6,5.2,4.6,5.8,0,0,0,2,0,3,True
NA1_5220285839,6.6,4.0,4.0,4.2,0,0,0,3,1,1,False
NA1_5220285865,5.6,5.8,5.4,6.0,1,2,0,1,0,1,True
NA1_5220285865,5.0,2.6,7.8,6.4,0,0,2,1,2,0,False
NA1_5220285947,4.8,5.2,5.4,6.2,0,1,1,1,1,1,False
NA1_5220285947,6.6,4.8,3.0,2.8,0,2,1,2,0,0,True
NA1_5220285977,4.6,4.0,6.4,6.2,0,1,1,2,1,0,True
NA1_5220285977,4.0,5.0,6.6,4.0,0,1,2,1,0,1,False
NA1_5220286351,5.0,4.0,6.2,5.8,1,0,2,2,0,0,True
NA1_5220286351,4.8,4.2,6.0,5.0,0,1,1,2,1,0,False
NA1_5220286582,3.8,6.2,6.8,4.6,0,1,1,0,1,2,False
NA1_5220286582,4.0,4.8,6.4,4.8,0,1,1,1,1,1,True
NA1_5220286910,6.0,5.2,4.4,6.4,1,2,1,0,1,0,False
NA1_5220286910,6.2,4.8,5.2,5.6,1,1,1,1,0,1,True
NA1_5220287783,6.6,3.8,4.4,5.6,0,0,1,3,1,0,False
NA1_5220287783,4.6,3.2,7.2,7.0,2,0,1,2,0,0,True
NA1_5220288429,5.2,3.8,6.2,6.0,1,0,2,1,0,1,True
NA1_5220288429,5.2,4.8,4.8,6.2,1,1,1,0,1,1,False
NA1_5220289120,6.8,5.8,3.6,5.4,0,1,1,2,0,1,False
NA1_5220289120,6.8,3.2,5.8,6.4,1,1,1,2,0,0,True
NA1_5220289252,5.2,4.4,6.4,6.4,2,1,1,0,1,0,False
NA1_5220289252,5.2,6.2,4.6,5.2,0,1,0,1,1,2,True
NA1_5220289482,6.2,3.4,4.6,4.8,1,0,1,2,1,0,False
NA1_5220289482,6.8,4.0,4.8,6.6,0,2,2,1,0,0,True
NA1_5220289692,5.0,5.0,6.4,5.8,1,0,2,1,0,1,False
NA1_5220289692,5.4,3.8,4.6,7.0,1,1,0,2,0,1,True
NA1_5220290116,7.4,4.2,3.8,5.8,2,1,0,2,0,0,True
NA1_5220290116,4.6,2.6,5.4,3.8,0,0,1,2,2,0,False
NA1_5220290284,6.8,5.8,3.8,4.6,0,2,1,1,0,1,False
NA1_5220290284,5.6,4.2,5.6,7.0,1,0,1,1,1,1,True
NA1_5220290733,5.0,3.4,6.2,3.6,0,0,1,2,1,1,False
NA1_5220290733,3.8,4.8,6.8,7.0,1,0,2,0,1,1,True
NA1_5220290777,6.6,3.2,5.0,5.8,0,2,0,2,1,0,True
NA1_5220290777,5.6,6.6,4.2,5.2,0,2,1,0,0,2,False
NA1_5220290902,4.6,4.8,6.4,6.8,0,2,2,1,0,0,False
NA1_5220290902,5.2,4.6,4.6,7.2,0,1,1,1,1,1,True
NA1_5220291004,4.6,3.6,4.6,3.0,0,1,1,0,2,1,False
NA1_5220291004,5.2,5.0,5.2,5.8,0,0,0,2,1,2,True
NA1_5220291136,7.4,4.6,4.8,5.6,0,1,0,3,0,1,True
NA1_5220291136,5.4,6.0,4.2,5.6,0,1,1,0,1,2,False
NA1_5220291181,6.4,4.6,4.2,5.4,1,3,0,0,1,0,True
NA1_5220291181,4.4,3.6,4.4,5.4,0,1,1,2,1,0,False
NA1_5220292471,6.8,4.0,5.8,6.4,1,0,0,2,1,1,False
NA1_5220292471,4.4,6.4,5.8,5.8,0,1,1,0,1,2,True
NA1_5220292692,3.8,5.0,7.2,5.2,1,0,1,1,0,2,False
NA1_5220292692,4.6,5.0,6.0,5.0,0,0,3,1,0,1,True
NA1_5220293064,5.6,3.4,5.2,8.2,1,1,1,2,0,0,True
NA1_5220293064,5.6,5.0,5.2,5.0,0,1,2,1,0,1,False
NA1_5220293153,4.8,5.6,5.2,5.6,0,2,2,0,0,1,True
NA1_5220293153,5.6,4.0,5.4,6.2,1,0,0,2,1,1,False
NA1_5220293612,6.6,3.4,5.8,4.4,1,1,1,2,0,0,True
NA1_5220293612,5.8,5.4,5.0,3.2,0,2,1,0,0,2,False
NA1_5220294557,5.0,4.6,5.4,7.0,0,0,2,2,0,1,False
NA1_5220294557,3.8,2.6,5.2,6.6,1,2,2,0,0,0,True
NA1_5220295109,5.2,5.2,5.4,6.6,0,0,2,0,1,2,False
NA1_5220295109,4.0,3.8,7.4,5.0,0,0,3,1,0,1,True
NA1_5220295406,4.4,3.6,6.8,5.8,1,2,2,0,0,0,False
NA1_5220295406,6.0,4.8,5.6,6.6,0,3,1,1,0,0,True
NA1_5220296235,4.6,4.4,7.0,6.0,1,1,1,1,0,1,False
NA1_5220296235,5.2,5.2,5.2,6.2,0,1,1,1,2,0,True
NA1_5220296356,2.4,3.0,6.0,4.8,0,0,3,1,1,0,False
NA1_5220296356,5.4,4.6,5.2,5.6,1,1,1,1,0,1,True
NA1_5220296368,3.8,4.4,7.2,7.4,0,1,1,1,1,1,False
NA1_5220296368,5.6,3.8,5.6,7.2,1,0,2,1,0,1,True
NA1_5220296458,6.2,4.6,5.4,6.4,0,2,1,1,1,0,True
NA1_5220296458,6.0,5.6,3.6,4.4,0,2,1,1,0,1,False
NA1_5220297942,7.0,3.6,3.8,5.6,0,2,1,2,0,0,False
NA1_5220297942,3.6,4.4,4.4,4.6,0,1,0,1,2,1,True
NA1_5220298605,4.8,5.8,4.8,5.0,0,2,1,1,0,1,True
NA1_5220298605,5.4,5.4,5.4,5.6,0,1,1,1,0,2,False
NA1_5220299585,3.8,3.6,4.6,5.2,0,1,2,1,1,0,True
NA1_5220299585,5.4,4.0,7.2,7.2,3,2,0,0,0,0,False
NA1_5220300017,6.0,4.8,5.4,5.2,0,2,2,1,0,0,False
NA1_5220300017,5.6,3.2,5.4,5.2,1,1,1,1,1,0,True
NA1_5220301236,4.8,3.2,7.0,5.6,2,0,1,2,0,0,False
NA1_5220301236,6.4,4.2,5.4,6.4,2,1,1,1,0,0,True
NA1_5220301982,6.6,4.8,4.8,5.4,1,2,0,1,0,1,True
NA1_5220301982,6.4,5.6,4.2,4.2,0,3,2,0,0,0,False
NA1_5220302020,6.0,4.6,4.8,4.4,0,2,1,1,0,1,True
NA1_5220302020,4.4,5.0,6.0,6.0,0,1,1,1,1,1,False
NA1_5220302134,5.8,2.8,6.8,5.4,0,1,3,1,0,0,False
NA1_5220302134,5.6,3.6,6.4,5.8,0,1,3,1,0,0,True
NA1_5220302185,3.6,4.2,7.4,6.2,0,1,3,1,0,0,True
NA1_5220302185,6.4,3.8,5.2,6.2,1,0,2,1,1,0,False
NA1_5220302575,5.0,4.8,5.0,6.8,0,0,2,2,0,1,True
NA1_5220302575,7.6,3.2,3.6,6.4,0,0,0,2,2,1,False
NA1_5220302718,7.0,3.8,4.8,5.0,0,1,0,3,0,1,True
NA1_5220302718,7.2,3.8,4.6,5.0,0,2,2,1,0,0,False
NA1_5220302949,5.6,3.2,6.6,6.2,0,2,2,1,0,0,True
NA1_5220302949,6.8,4.0,6.0,5.8,1,1,1,2,0,0,False
NA1_5220302988,6.0,3.6,4.4,5.8,0,1,1,1,2,0,True
NA1_5220302988,3.6,2.2,6.6,6.4,1,0,3,1,0,0,False
NA1_5220303027,5.6,3.6,5.4,5.6,1,1,1,1,1,0,False
NA1_5220303027,5.0,5.0,5.6,6.4,0,1,2,1,0,1,True
NA1_5220303502,5.6,5.0,4.8,5.2,0,0,1,1,1,2,False
NA1_5220303502,6.4,4.0,5.2,5.4,0,2,1,2,0,0,True
NA1_5220303776,4.0,2.6,5.8,5.2,1,0,1,3,0,0,True
NA1_5220303776,6.2,3.6,4.8,6.0,1,1,1,2,0,0,False
NA1_5220303948,4.8,4.4,6.2,6.0,1,1,2,1,0,0,False
NA1_5220303948,4.2,3.6,7.8,6.0,1,1,1,1,1,0,True
NA1_5220304929,6.6,3.6,4.6,5.8,0,0,1,3,0,1,False
NA1_5220304929,2.6,3.4,6.0,4.0,0,0,3,2,0,0,True
NA1_5220305007,6.8,3.2,4.8,5.2,0,1,1,2,1,0,False
NA1_5220305007,6.0,4.6,5.8,5.8,1,1,1,1,0,1,True
NA1_5220305669,4.4,3.4,4.6,6.0,1,1,2,1,0,0,True
NA1_5220305669,4.0,4.4,7.4,6.4,0,1,3,0,0,1,False
NA1_5220306356,6.2,4.8,4.8,4.6,0,1,1,3,0,0,False
NA1_5220306356,5.4,4.8,4.6,6.0,1,1,0,1,0,2,True
NA1_5220306656,5.0,4.2,7.0,6.8,0,1,2,2,0,0,False
NA1_5220306656,5.6,4.4,5.4,4.8,0,1,1,2,0,1,True
NA1_5220306954,6.4,4.4,4.6,5.6,2,0,1,1,0,1,False
NA1_5220306954,5.8,2.4,4.8,5.2,1,0,0,2,1,1,True
NA1_5220307117,5.4,3.2,6.0,7.2,1,0,1,1,1,1,True
NA1_5220307117,5.6,5.2,4.8,5.4,1,1,1,0,0,2,False
NA1_5220307126,6.2,2.6,5.6,6.2,0,0,2,2,1,0,False
NA1_5220307126,6.0,5.4,5.8,6.0,1,1,1,0,0,2,True
NA1_5220307929,5.4,4.4,6.4,5.2,1,0,2,0,1,1,False
NA1_5220307929,4.4,4.2,5.2,4.8,1,0,0,1,1,2,True
NA1_5220307953,6.4,2.8,5.6,5.6,0,0,1,3,1,0,False
NA1_5220307953,6.4,5.4,5.0,5.8,1,1,0,2,0,1,True
NA1_5220308029,4.4,5.2,6.4,6.4,0,1,2,0,1,1,True
NA1_5220308029,4.8,4.2,6.8,5.8,1,1,1,1,0,1,False
NA1_5220308071,5.6,5.2,4.0,5.4,1,0,1,1,0,2,True
NA1_5220308071,3.2,3.6,8.4,5.8,1,0,3,0,1,0,False
NA1_5220309022,5.0,3.6,3.8,5.0,0,0,1,3,0,1,False
NA1_5220309022,6.4,4.0,4.6,4.4,1,0,0,2,1,1,True
NA1_5220309074,5.0,4.6,6.0,6.0,0,0,1,1,2,1,False
NA1_5220309074,5.6,4.2,6.2,6.4,1,2,1,1,0,0,True
NA1_5220309276,5.8,3.8,4.8,5.4,0,1,2,2,0,0,True
NA1_5220309276,4.4,5.4,6.6,6.8,0,2,2,0,0,1,False
NA1_5220309531,6.4,3.6,4.4,5.0,0,1,2,2,0,0,True
NA1_5220309531,3.8,5.6,5.8,5.6,0,0,2,1,0,2,False
NA1_5220309963,4.2,4.6,7.2,5.4,0,1,2,1,1,0,True
NA1_5220309963,4.2,4.2,7.0,4.4,0,0,1,1,2,1,False
NA1_5220310569,5.0,5.6,5.8,5.6,0,1,1,1,1,1,True
NA1_5220310569,5.0,3.8,5.6,6.8,1,1,1,1,0,1,False
NA1_5220310603,6.6,3.6,4.8,5.8,0,0,2,3,0,0,True
NA1_5220310603,6.2,4.6,5.6,7.6,1,2,1,1,0,0,False
NA1_5220310781,5.0,3.4,5.8,8.2,2,0,2,1,0,0,True
NA1_5220310781,5.6,4.2,6.4,5.2,0,0,1,2,1,1,False
NA1_5220312884,3.6,3.6,5.0,4.6,0,2,1,0,2,0,False
NA1_5220312884,6.4,4.2,5.8,4.6,0,0,2,2,0,1,True
NA1_5220313126,3.6,4.6,8.0,6.2,1,1,3,0,0,0,False
NA1_5220313126,4.4,5.6,7.0,5.2,0,1,3,0,0,1,True
NA1_5220313671,7.0,3.4,4.6,5.8,1,1,1,2,0,0,True
NA1_5220313671,2.2,4.0,8.4,5.6,1,1,2,0,1,0,False
NA1_5220314012,3.8,5.4,6.6,6.8,0,0,2,1,1,1,False
NA1_5220314012,8.4,5.0,2.8,5.0,0,3,0,2,0,0,True
NA1_5220314152,4.8,3.8,3.2,4.8,0,0,1,1,2,1,False
NA1_5220314152,4.6,3.4,7.0,6.4,0,0,2,1,1,1,True
NA1_5220314352,7.2,4.0,5.4,6.6,1,1,0,1,1,1,True
NA1_5220314352,5.8,3.8,5.6,5.0,1,1,1,1,0,1,False
NA1_5220314425,6.4,4.4,5.2,6.8,1,1,1,1,1,0,True
NA1_5220314823,5.0,4.8,6.2,5.8,0,0,1,1,1,2,False
NA1_5220314823,4.4,5.2,4.4,3.6,0,1,0,1,0,3,True
NA1_5220315039,4.8,3.8,6.4,6.8,0,1,2,1,0,1,False
NA1_5220315039,5.0,3.4,7.0,5.8,0,1,1,1,1,1,True
NA1_5220315332,5.4,3.8,5.8,5.0,0,1,1,2,1,0,True
NA1_5220315332,4.4,6.0,5.4,6.4,0,1,1,1,1,1,False
NA1_5220315395,4.8,3.2,6.4,6.6,1,2,1,1,0,0,False
NA1_5220315395,4.0,3.4,7.8,4.8,0,1,2,1,1,0,True
NA1_5220315396,5.6,3.8,5.8,6.8,0,1,1,2,1,0,True
NA1_5220315396,7.0,3.4,4.4,5.6,2,0,0,1,1,1,False
NA1_5220315817,5.4,4.4,6.0,6.2,2,1,2,0,0,0,True
NA1_5220315817,4.2,4.4,6.4,6.2,0,2,1,1,0,1,False
NA1_5220316338,8.2,3.6,2.4,6.6,0,1,0,2,2,0,False
NA1_5220316409,6.8,4.0,4.8,4.6,0,1,0,1,2,1,False
